%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344093877056126,87209,1565344093816806273,map,1.14362812042,-0.426637649536,0.0,0.0,0.0,0.985326967966,0.170677374597
1565344093944711803,87210,1565344093883060596,map,1.15491771698,-0.431212425232,0.0,0.0,0.0,0.985454466782,0.169939677235
1565344094010398938,87211,1565344093949769866,map,1.16510295868,-0.435954093933,0.0,0.0,0.0,0.985685185696,0.1685963069
1565344094076503313,87212,1565344094016816064,map,1.1788892746,-0.440592765808,0.0,0.0,0.0,0.985766168086,0.168122163492
1565344094142777844,87213,1565344094083078043,map,1.19092750549,-0.445727348328,0.0,0.0,0.0,0.98598768861,0.166818098266
1565344094210605396,87214,1565344094149877106,map,1.20265769958,-0.450887680054,0.0,0.0,0.0,0.986211765242,0.165488229484
1565344094276815396,87215,1565344094216599398,map,1.21657371521,-0.455897331238,0.0,0.0,0.0,0.986484177452,0.163856545906
1565344094345759459,87216,1565344094283711481,map,1.22909259796,-0.461000442505,0.0,0.0,0.0,0.986562198189,0.163386134983
1565344094409974355,87217,1565344094350405075,map,1.24185943604,-0.465803146362,0.0,0.0,0.0,0.986889628969,0.161396593005
1565344094476714198,87218,1565344094417143408,map,1.25299263,-0.470672607422,0.0,0.0,0.0,0.987048684656,0.160420990269
1565344094543301386,87219,1565344094483361012,map,1.26552295685,-0.474959373474,0.0,0.0,0.0,0.987177335708,0.15962740324
1565344094612823990,87220,1565344094549863043,map,1.27758026123,-0.480122566223,0.0,0.0,0.0,0.987369606988,0.158433769116
1565344094677532480,87221,1565344094616636064,map,1.28862571716,-0.484634399414,0.0,0.0,0.0,0.987628684009,0.156810658191
1565344094745993313,87222,1565344094683667991,map,1.2994556427,-0.488745689392,0.0,0.0,0.0,0.98781157533,0.155654398085
1565344094811012480,87223,1565344094750593252,map,1.31075286865,-0.493572235107,0.0,0.0,0.0,0.988093188594,0.153856591193
1565344094876569198,87224,1565344094816481637,map,1.32032585144,-0.497940063477,0.0,0.0,0.0,0.988182270313,0.15328339975
